source_file,source_line,original_label,new_label,confidence,human_label,evidence,summary
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-10x10-3p-3f-v3_2026-06-30 14:35:20.815998/failure_records.jsonl,248,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 29, 'west': 36, 'load': 76, 'east': 7, 'north': 5} | Load action counts by agent: [23, 27, 26] | Mean absolute state change: 0.048889 | State variation: 2.901379"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 12:33:22.883493/failure_records.jsonl,833,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 45, 'noop': 23, 'south': 23, 'load': 10, 'west': 1} | Load action counts by agent: [5, 5] | Mean absolute state change: 0.031667 | State variation: 2.050432"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 08:10:40.975439/failure_records.jsonl,985,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 20, 'load': 129, 'west': 2, 'east': 2} | Load action counts by agent: [41, 42, 46] | Mean absolute state change: 0.021111 | State variation: 2.159921"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 12:33:22.883493/failure_records.jsonl,313,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 44, 'south': 46, 'load': 5, 'west': 2, 'north': 2, 'noop': 3} | Load action counts by agent: [2, 3] | Mean absolute state change: 0.051667 | State variation: 2.178032"
results/llm_fd/mappo_llm_fd_seed1_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 07:51:31.574638/failure_records.jsonl,128,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 92, 'east': 9, 'south': 7, 'noop': 18, 'west': 6, 'north': 21} | Load action counts by agent: [34, 28, 30] | Mean absolute state change: 0.041111 | State variation: 1.793829"
results/llm_fd/mappo_llm_fd_seed1_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 13:35:01.919796/failure_records.jsonl,1522,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 14, 'noop': 1, 'load': 74, 'south': 9, 'east': 4} | Load action counts by agent: [39, 35] | Mean absolute state change: 0.030000 | State variation: 1.797442"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-10x10-3p-3f-v3_2026-06-30 14:27:39.875255/failure_records.jsonl,1530,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 107, 'south': 10, 'west': 12, 'north': 10, 'east': 14} | Load action counts by agent: [38, 31, 38] | Mean absolute state change: 0.050000 | State variation: 2.098602"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 08:10:40.975439/failure_records.jsonl,638,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 76, 'west': 48, 'north': 25, 'east': 2, 'noop': 1, 'south': 1} | Load action counts by agent: [27, 25, 24] | Mean absolute state change: 0.043333 | State variation: 2.413481"
results/llm_fd/mappo_llm_fd_seed1_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 12:26:02.103499/failure_records.jsonl,339,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 7, 'south': 5, 'load': 44, 'east': 36, 'noop': 8, 'north': 2} | Load action counts by agent: [25, 19] | Mean absolute state change: 0.045000 | State variation: 1.908390"
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 14:07:24.631834/failure_records.jsonl,586,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 23, 'west': 40, 'load': 20, 'noop': 17, 'east': 2} | Load action counts by agent: [10, 10] | Mean absolute state change: 0.023333 | State variation: 1.612727"
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 08:42:46.689266/failure_records.jsonl,359,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 21, 'west': 71, 'north': 14, 'load': 33, 'east': 13, 'noop': 1} | Load action counts by agent: [16, 9, 8] | Mean absolute state change: 0.068889 | State variation: 2.556203"
results/llm_fd/mappo_llm_fd_seed1_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 07:51:31.574638/failure_records.jsonl,1978,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 24, 'load': 106, 'west': 4, 'east': 16, 'south': 3} | Load action counts by agent: [34, 38, 34] | Mean absolute state change: 0.041111 | State variation: 2.233251"
results/llm_fd/mappo_llm_fd_seed1_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 07:51:31.574638/failure_records.jsonl,1273,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 5, 'south': 27, 'load': 93, 'north': 19, 'noop': 2, 'west': 7} | Load action counts by agent: [32, 29, 32] | Mean absolute state change: 0.061111 | State variation: 2.217705"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 08:23:17.285316/failure_records.jsonl,1976,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 92, 'south': 27, 'east': 27, 'north': 6, 'west': 1} | Load action counts by agent: [25, 34, 33] | Mean absolute state change: 0.048889 | State variation: 3.021092"
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 12:41:00.045290/failure_records.jsonl,289,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 4, 'west': 33, 'north': 45, 'noop': 13, 'east': 3, 'load': 4} | Load action counts by agent: [2, 2] | Mean absolute state change: 0.050000 | State variation: 2.061550"
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 08:49:21.081424/failure_records.jsonl,1066,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 63, 'north': 40, 'west': 5, 'load': 42, 'south': 2, 'noop': 1} | Load action counts by agent: [11, 15, 16] | Mean absolute state change: 0.044444 | State variation: 2.851735"
results/llm_fd/mappo_llm_fd_seed1_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 07:58:14.130086/failure_records.jsonl,1148,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 81, 'east': 26, 'west': 22, 'south': 22, 'noop': 2} | Load action counts by agent: [26, 28, 27] | Mean absolute state change: 0.068889 | State variation: 2.510617"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 08:23:17.285316/failure_records.jsonl,756,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 124, 'south': 21, 'north': 7, 'east': 1} | Load action counts by agent: [45, 37, 42] | Mean absolute state change: 0.030000 | State variation: 2.886472"
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 14:07:24.631834/failure_records.jsonl,1128,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'noop': 2, 'load': 71, 'north': 21, 'west': 5, 'east': 3} | Load action counts by agent: [38, 33] | Mean absolute state change: 0.035000 | State variation: 1.539631"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-10x10-3p-3f-v3_2026-07-01 08:23:17.285316/failure_records.jsonl,77,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 20, 'load': 35, 'north': 12, 'west': 62, 'south': 18, 'noop': 6} | Load action counts by agent: [11, 10, 14] | Mean absolute state change: 0.086667 | State variation: 2.345776"
results/llm_fd/mappo_llm_fd_seed1_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 12:09:46.219409/failure_records.jsonl,180,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 31, 'west': 5, 'load': 11, 'noop': 13, 'east': 41, 'north': 1} | Load action counts by agent: [5, 6] | Mean absolute state change: 0.031667 | State variation: 2.095564"
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 14:07:24.631834/failure_records.jsonl,878,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 17, 'north': 27, 'load': 33, 'east': 7, 'noop': 16, 'south': 2} | Load action counts by agent: [18, 15] | Mean absolute state change: 0.045000 | State variation: 2.164314"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 12:33:22.883493/failure_records.jsonl,808,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 48, 'noop': 27, 'south': 12, 'load': 15} | Load action counts by agent: [8, 7] | Mean absolute state change: 0.020000 | State variation: 2.078130"
results/llm_fd/mappo_llm_fd_seed3_lbforaging:Foraging-8x8-2p-2f-coop-v3_2026-06-30 14:07:24.631834/failure_records.jsonl,409,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'noop': 11, 'load': 10, 'west': 35, 'north': 34, 'south': 7, 'east': 5} | Load action counts by agent: [4, 6] | Mean absolute state change: 0.046667 | State variation: 1.427574"
results/llm_fd/mappo_llm_fd_seed2_lbforaging:Foraging-10x10-3p-3f-v3_2026-06-30 14:27:39.875255/failure_records.jsonl,318,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 45, 'load': 65, 'east': 32, 'south': 6, 'west': 2, 'noop': 3} | Load action counts by agent: [26, 21, 18] | Mean absolute state change: 0.037778 | State variation: 2.750648"
