sample_id,source_file,source_line,original_label,new_label,confidence,human_label,evidence,summary
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,1,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 16, 'north': 27, 'west': 29, 'noop': 25, 'east': 3, 'south': 2} | Load action counts by agent: [12, 4] | Mean absolute state change: 0.030000 | State variation: 1.758950"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,47,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 53, 'noop': 5, 'load': 13, 'east': 30, 'west': 1} | Load action counts by agent: [5, 8] | Mean absolute state change: 0.026667 | State variation: 1.985538"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,48,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 69, 'north': 2, 'south': 11, 'east': 12, 'west': 8} | Load action counts by agent: [38, 31] | Mean absolute state change: 0.043333 | State variation: 1.878380"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,49,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 94, 'south': 19, 'west': 10, 'north': 15, 'east': 13, 'noop': 2} | Load action counts by agent: [36, 32, 26] | Mean absolute state change: 0.054444 | State variation: 2.749570"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,50,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 39, 'west': 39, 'south': 59, 'north': 7, 'noop': 8, 'east': 1} | Load action counts by agent: [10, 13, 16] | Mean absolute state change: 0.045556 | State variation: 2.670542"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,51,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 51, 'north': 42, 'west': 3, 'load': 50, 'east': 6, 'noop': 1} | Load action counts by agent: [15, 21, 14] | Mean absolute state change: 0.100000 | State variation: 2.363441"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,52,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 9, 'north': 20, 'load': 61, 'noop': 3, 'east': 7, 'south': 2} | Load action counts by agent: [26, 35] | Mean absolute state change: 0.043333 | State variation: 1.975849"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,53,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 61, 'east': 44, 'north': 16, 'west': 20, 'south': 10, 'noop': 2} | Load action counts by agent: [15, 25, 21] | Mean absolute state change: 0.072222 | State variation: 2.504590"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,54,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 3, 'noop': 15, 'south': 43, 'load': 3, 'east': 38} | Load action counts by agent: [2, 1] | Mean absolute state change: 0.040000 | State variation: 2.249866"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,55,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 36, 'load': 85, 'noop': 5, 'north': 17, 'west': 7, 'east': 3} | Load action counts by agent: [25, 30, 30] | Mean absolute state change: 0.064444 | State variation: 2.460185"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,56,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 95, 'east': 40, 'west': 2, 'noop': 2, 'south': 10, 'north': 4} | Load action counts by agent: [33, 30, 32] | Mean absolute state change: 0.031111 | State variation: 2.592645"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,57,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 25, 'west': 25, 'load': 21, 'noop': 24, 'east': 5, 'south': 2} | Load action counts by agent: [9, 12] | Mean absolute state change: 0.051667 | State variation: 1.815084"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,58,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 60, 'east': 28, 'load': 12, 'west': 2} | Load action counts by agent: [4, 8] | Mean absolute state change: 0.018333 | State variation: 2.154898"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,59,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 92, 'east': 11, 'load': 40, 'north': 6, 'noop': 4} | Load action counts by agent: [15, 16, 9] | Mean absolute state change: 0.037778 | State variation: 2.825635"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,60,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 12, 'south': 38, 'north': 8, 'east': 24, 'load': 9, 'noop': 11} | Load action counts by agent: [7, 2] | Mean absolute state change: 0.073333 | State variation: 2.158637"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,61,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 44, 'east': 16, 'load': 60, 'noop': 2, 'south': 30, 'north': 1} | Load action counts by agent: [25, 20, 15] | Mean absolute state change: 0.056667 | State variation: 2.751074"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,62,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 69, 'west': 34, 'north': 3, 'east': 20, 'south': 27} | Load action counts by agent: [24, 22, 23] | Mean absolute state change: 0.075556 | State variation: 2.328149"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,63,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 107, 'north': 18, 'east': 13, 'noop': 1, 'west': 9, 'south': 5} | Load action counts by agent: [37, 34, 36] | Mean absolute state change: 0.038889 | State variation: 1.782588"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,64,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 17, 'load': 112, 'east': 9, 'south': 9, 'west': 5, 'noop': 1} | Load action counts by agent: [36, 36, 40] | Mean absolute state change: 0.042222 | State variation: 1.995823"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,65,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 19, 'noop': 2, 'west': 8, 'load': 60, 'east': 13} | Load action counts by agent: [27, 33] | Mean absolute state change: 0.046667 | State variation: 2.079789"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,66,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 13, 'load': 90, 'north': 36, 'east': 9, 'west': 4, 'noop': 1} | Load action counts by agent: [29, 33, 28] | Mean absolute state change: 0.043333 | State variation: 2.709560"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,67,inefficient_exploration,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 65, 'west': 36, 'noop': 9, 'east': 12, 'south': 16, 'north': 15} | Load action counts by agent: [15, 22, 28] | Mean absolute state change: 0.055556 | State variation: 2.254278"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,68,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 46, 'north': 17, 'east': 3, 'noop': 2, 'load': 32, 'south': 2} | Load action counts by agent: [16, 16] | Mean absolute state change: 0.046667 | State variation: 1.513319"
